,text_id,text,label
3633,hasoc_en_3634,@BorisJohnson #FTAC liars.  #AndrewGilligan liar.  #TeamBoris liars.    #BorisJohnsonShouldNotBePM   #EVER  #whistleblowers need REAL protection not lip service from .@UKParliament     https://t.co/DGtcby7qsz,NOT
1129,hasoc_en_1130,Happy #JohnMcCainDay     #JohnMcCainDayJune14   #FathersDay   #FuckTrump   #ImpeachTrump https://t.co/wZqlEuIXKB,NOT
1645,hasoc_en_1646,@dipaksamanta #BalidanBadge Equally important to Match #DhoniKeepsTheGlove,NOT
3331,hasoc_en_3332,"@WisePaxCat Yes, we the people are going to stop Trump.  #TrumpIsATraitor #trumpforprison #TrumpIsATraitor",NOT
5069,hasoc_en_5070,Today's House Judiciary hearing re: #MuellerReport/#RussiaGate was the most perfect example to date proving what the next year and a half is going to continue to be all about (i.e. shit into the faces of the American people). #FuckDemocrats #FuckRepublicans #FuckTrump,HOF
4082,hasoc_en_4083,Double standard of icc  #DhoniKeepTheGlove   #nationsiswithdhoni  #shameonicc https://t.co/lPFC9xWEOg,NOT
2412,hasoc_en_2413,"It\'s ok to have different beliefs, if those beliefs don\'t endanger others or infringe upon their human rights.\n\nAdvocating changes in law to allow parents to Doctor Shop in order to avoid vaccines is ignorant and dangerous.\n\nAgain, fuck Jessica Biel. ",HOF
3270,hasoc_en_3271,"@megan_thescript @LittleMissLizz Today at the bank an old lady asked me to help check her balance... So I pushed her over. 🤷‍♂️    These are my dogs, Sophie and Maggie.  #FuckTrump https://t.co/Dw9Mv4kDv3",NOT
5126,hasoc_en_5127,"@realDonaldTrump President Obama’s patriotic policies gave us the greatest economy. Deranged Donald Trump is destroying our country. Trump has begun economic wars, Trade wars &amp; is now Lying to us to start an Iran War. #TrumpIsATraitor #TrumpLies #TrumpIsANationalSecurityThreat #ImpeachDonaldTrump",NOT
5244,hasoc_en_5245,"#DoctorsFightBack Are you politicians insane in Bengal? This is about lives of our people - patients and doctors. Come on @MamataOfficial this is about security of doctors, this is about life. Let your egos take a walk.",NOT
2707,hasoc_en_2708,"Alabama banned abortion for rape victims. It's also protecting rapists' parental rights. - The Washington Post- Now a #rapist is considered a good, responsible #parent in #Alabama according to their #AlabamaAbortionBan- #disgusting !  https://t.co/JUyorV2HxR",NOT
2615,hasoc_en_2616,@msdhoni   we are proud of u mahi bhai. First improve ur umpairing @ICC #DhoniKeepsTheGlove https://t.co/HyZe3cnU2M,NOT
5003,hasoc_en_5004,A billion Cricket fans waited four years to watch how it rains in England #shameonicc https://t.co/fI1xGntGCS,HOF
4155,hasoc_en_4156,"IMPEACH TRUMP! WTF is wrong  with you, you senile old man?! #TrumpRussiaCollusion #trump #NotMyPresident #resist #ImpeachTrump #FuckTrump #ImpeachTrumpNow Trump tries damage control after offer to foreign spies  https://t.co/tbunEQcs2K",HOF
3537,hasoc_en_3538,"@quite_new @BCCI @iCC saying won't reconsider is so childish!When will they grow up. Rules exist to facilitate human spirit, aspire towards higher ideals like love &amp; honour, humanity does not exist to serve rules! ICC is full of brawn Gora Sahibs, worst of both brown &amp; Gora !  #DhoniKeepsTheGlove",NOT
3900,hasoc_en_3901,"Yet again they bring another controversy, leaving the poor umpiring of the cricket game. #icc should focus on improving standards of umpiring rather than what's present on #dhoni gloves. #DhoniKeepsTheGlove",NOT
2722,hasoc_en_2723,@ICC This Insignia belongs to World oldest special forces It’s shows bravery and sacrifices made by those brave soldiers. Respecting and remembering them is not crime @msdhoni represented entire Special forces community by using those gloves #DhoniKeepsTheGlove #DhoniKeepTheGlove https://t.co/AH8259XJ7P,NOT
1884,hasoc_en_1885,@realDonaldTrump @USArmy Happy #JohnMcCainDay #Brokeahontas #fucktrump #resign,NOT
2462,hasoc_en_2463,dating moms taking young dick video asian doctor chubby chinese pussy angela sora fuck lesbian pic.twitter.com/73dNc6cjJS,HOF
3327,hasoc_en_3328,Befitting reply to the section of media only looking for controversy. #DhoniKeepsTheGlove #dhonigloves https://t.co/BtT9G2yYJ1,NOT
3368,hasoc_en_3369,@realDonaldTrump is still presisent. Is there anything we can do about making him ex-president? #NotMyPresident #JohnMcCainDay #fucktrump #ImpeachTrumpNow #orangemenace,NOT
2905,hasoc_en_2906,Mr @adhirrcinc u have made a big mistake by calling the Prime Minister of India #Gandinali. People of India will not Forgive you.\nShame on you !!\n#CongGandiNaaliInsult \n#GandiNaaliAbuse,HOF
957,hasoc_en_958,Dragging religious matters to defend another point is not a proper way   I support dhoni fully   He's pride of our country   #DhoniKeepsTheGlove,NOT
5088,hasoc_en_5089,@zerohedge Trump trying to take us to another war! #fucktrump #maga #magaidiotsareidiots #FalseFlag #trumpdistractons #trumpsucks,HOF
3536,hasoc_en_3537,How to fuck your footie career before its even started #dickhead https://t.co/LlUzAdLdVL,HOF
3242,hasoc_en_3243,Beat me to it.    #DoucheBag https://t.co/MSB8ympIsg,NOT
5514,hasoc_en_5515, adult sharing video oral sex articles cat fuck gay video oral sex oral doctor usa video xxx dating uniform fucked daddy real online sex fuck bisexual oral translate india sex video pic.twitter.com/EAIcGrk1QL,HOF
3610,hasoc_en_3611,"Why thr is just #DoctorsStrike ?  Why other professionals not joining, they cold be the next victim.    I think all the Lawyers, Architects, Engineers, CAs, CSs and others must join the doctors.    Its time to stand united  #DoctorsFightBack",NOT
641,hasoc_en_642,"@MehranMarri @TarekFatah @narendramodi You don't worry Sir, India is playing Cricket with  @BCBtigers and with in next five years we will play with #Balochistan . @narendramodi ji hey na #ModiheythoMumkinhey bas barosa karke shanth rahiye abi tho @AmitShahOffice ji bhi hey, 4 tukde honge #terroristNationPakistan",NOT
3020,hasoc_en_3021,@ICCWCup2019 #INDPAKVSRAIN @ICC  @cricketworldcup   #CWC19   #ShameOnICC     ''This is not India vs Pakistan  This is IND-PAK VS RAIN,NOT
2035,hasoc_en_2036,"They’re threatening striking medical students , kicking them out of their dorms and blackmailing their parents #doctorsfightback  #DoctorsUnderOppression https://t.co/fzt9d9b77x",NOT
771,hasoc_en_772,@uncle04jim1 @MAGAIT My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,NOT
2055,hasoc_en_2056,IMA scam: A pre-planned and well-executed fraud    #IMAFraud #PonziScheme  https://t.co/N7mElskhSk,NOT
3676,hasoc_en_3677,@DonaldJTrumpJr Your father has no brain function.  Any opinion on that?  #FUCKTRUMP  #25thAmendmentNow,HOF
436,hasoc_en_437,Following OJ Simpson would be entertaining but I dont need to follow a murderer sociopath when people like his tweets and he's automatically on my TL. He is crazy! Just saw him rambling about Kloe K. Damn why isn't he locked up😞 #murderer,HOF
2507,hasoc_en_2508,@WalshFreedom Because he thinks he is the president’s lawyer and not the AG for the American People. #TrumpIsATraitor #TrumpMustResign,NOT
3530,hasoc_en_3531,Watch as #TraitorTrump's face goes from orange to red. #TrumpLiesEveryTimeHeSpeaks #TrumpIsATraitor #CallTheFBI #HappyJohnMcCainDayJune14 https://t.co/T1UhTve4EU,HOF
1165,hasoc_en_1166,The fraudster(s) behind IMA Ponzi scheme    #IMAfraud #IMAScam    https://t.co/eXL1CtNe4f,NOT
2086,hasoc_en_2087,#Democrats Prepare To Repeal #DOJ Rule That Prevents #Presidents From Being #Indicted   #TrumpIsATraitor  https://t.co/FQ655kEpBK,NOT
5512,hasoc_en_5513,fuck u 10th doctor Fuck You pic.twitter.com/hO9sXDzk2W,HOF
2025,hasoc_en_2026,@MamataOfficial attack this doctor in 2011 &amp; suspended him.   #DoctorsFightBack  #DoctorsProtest   #DidiDividesIndia   #DidiVsDoctors https://t.co/AAd4CVLh9I,NOT
1983,hasoc_en_1984,"@BorisJohnson Yeah like that'll really do it, not. What are you on? #BorisJohnsonShouldNotBePM",NOT
1574,hasoc_en_1575,"Read #borisjohnson's @Wikipedia page; from his disasterous tenure as Mayor of London, to his endorsement by the BNP, it tells you who he really is and his awful track record speaks for itself. #BorisJohnsonShouldNotBePM #notmypm https://t.co/FDNOgr9CyX",HOF
886,hasoc_en_887,@ErinBurnett @gtconway3d #trumpisatraitor he said himself he would listen to foreign countries for information on opponents. #whattrueAmericandoesthat,NOT
4723,hasoc_en_4724,So... he just admitted that recidivism is obviously another problem we’re going to face.   #FuckTrump #ImpeachmentInquiryNow https://t.co/ehtJSWqHxY,HOF
5470,hasoc_en_5471,#ShameOnICC wht if the final gets abandoned due to rain. Wht u gonna do? Split the trophy? Or a super over match?? Or simply give the trophy to england?  Worst arrangement ever.@ICC,HOF
1456,hasoc_en_1457,@realDonaldTrump @foxandfriends @FoxNews Just heard parts of it. It’s clear that   #TrumpIsATraitor   #TrumpLiesEveryTimeHeSpeaks   #DerangedDonald   #TrumpIsUnhinged   #TrumpIsADisgrace   #UnfitForOffice   #VoteBlueToSaveAmerica   #TrumpColluded,NOT
3823,hasoc_en_3824,"@realDonaldTrump @FoxNews No we still want you impeached, just because I didnt show up to rally! #idiottrump #lyingtrump #trumpiscompromised #delusionaldon",NOT
4067,hasoc_en_4068,Prominent Cong &amp; JDS leaders names have figured in both Wakf Property encroachment scandal &amp;  #IMAfraud worth thosaunds of Crores.      The so called watch dogs of Secularism brazenly looting Poor Muslims life time investment through various dubious ways.  https://t.co/suoFu2tcTh,NOT
2669,hasoc_en_2670,@PritishNandy How low can u fall in ur hate for BJP? You are even willing to condone the murder of hindus in Bengal....have some shame. #shameless @MamataOfficial is a #murderer #Didler #MamataKaTerror,NOT
33,hasoc_en_34,Donald Trump lies.  #TrumpIsATraitor   Happy #JohnMcCainDay ! https://t.co/uaFNXVT2m5 https://t.co/WeBD6lhm54,NOT
3387,hasoc_en_3388,#fucktrump but love this J’s 😝 😅 https://t.co/x79B7WUiaK,NOT
2253,hasoc_en_2254,#DOUCHEBAG all this from a fat no talent ass https://t.co/5spmexrahX,HOF
5246,hasoc_en_5247,"For fuck’s sake, who y’all harassing now, you whiny orange taint smear? #fucktrump #ImpeachDonaldTrumpNOW https://t.co/8ZmAE9w1ov",HOF
5261,hasoc_en_5262,"It takes weeks, sometimes months to determine the source of a fire or plane crash, but somehow @SecPompeo was able to remotely conclude that Iran attacked a tanker in the Gulf within hours. #WeAreNotStupidGOP #FuckTrump #BloodForOil is GOP creed.",NOT
2041,hasoc_en_2042,@realDonaldTrump @senatemajldr @MarkWarner You &amp; Mitch are guilty of #ObstructionOfJustice #ObstructionOfCongress.    It's time to #DitchMitch #TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpMustResign #TrumpResignNow #TrumpCrimeSyndicate #TrumpCrimeFamily #ImpeachTrumpNow #ImpeachmentInquiryNow     #HappyJohnMcCainDay,NOT
498,hasoc_en_499,#trendingnow #terrorist #murderer #dumptrump  Craig Hicks sentenced to life in 2015 murders of 3 Muslim college students in North Carolina https://t.co/cLvAkCFkhw,NOT
1176,hasoc_en_1177,Trump Says in Oval Office Interview If Russia Offered Dirt on His 2020 Opponent He’d Do Exactly What He Did Before—Take It #Resist #ResistTrump #FuckTrump https://t.co/mGM7eImay6,NOT
783,hasoc_en_784,Trump Administration to Hold Migrant Children at Base That Served as WWII Japanese Internment Camp.  #trump #BorderCrisis #migration #Immigration     Repeating history huh? Are the #Jews next?   #ImpeachTrump #FakePresident #FakePOTUS #fucktrump,NOT
347,hasoc_en_348,Trends for you  #DellMostTrustedBrand  #WorldBloodDonorDay  #SCOSummit2019  #ENGvWI  #SaveBengal  #MumbaiSaga  #FridayFeeling  #MenInMaroon  #FridayMotivation  #ShameOnICC,NOT
3129,hasoc_en_3130,Oh it's a girl? Congrats. Wait! It's a boy?!?!?!!?! That's AMAZING!!! You guys are so lucky!!!!!! The father must be so proud!!! #DickHead #Douchebag #babygirl #babyboomers #babysharkdododododododododododdodododoododododddodododododododododdidodi,NOT
5777,hasoc_en_5778,@ICC @UberEats This world cup 19 should be ban !! 😡😡 Rain rain rain motherfuckerr ICC   Shift this world to another country or ban this world cup 19 😡😡   #ShameOnICC 😡😡,HOF
825,hasoc_en_826,"@TexasHauteness @Danjon73 @RealMarkKennedy @realDonaldTrump Well, we DON'T! #RESIST #FUCKTRUMP",NOT
3577,hasoc_en_3578,@realDonaldTrump Firing your own pollsters who show you behind is bush league. You are the one who can’t win an election fairly. #TrumpIsATraitor #TrumpIsACriminal #TrumpIsADisgrace #TrumpIsAFraud #TrumpIsTheEnemyOfThePeople,HOF
44,hasoc_en_45,This is everything. #fucktrump https://t.co/e2C48U3pss,HOF
1888,hasoc_en_1889,@MeredthSalenger Anything to get a war to distract. #FuckTrump #FuckPompeo #GulfOfTonkin all over again. #SeerhingAnger I have. https://t.co/DmW9fwZjl9,NOT
2076,hasoc_en_2077,"@NBCNews he means everyone talks about him because he is a #MURDERER  #attentionseeking #derangedOJ , now he feels he has @Twitter to reply back.  Just block him and support @KimEGoldman",NOT
643,hasoc_en_644,"@tonywalljourno @SundayStarTimes And for those who have read the article, and those who will, don't think the perversion of #ColinDiamond ends there.    I have a lot more non-public information about him, that is not included in this article. #thief #criminal #underworld #murderer? #Mystify #MichaelHutchence #INXS",NOT
1447,hasoc_en_1448,"#DhoniKeepsTheGlove Dear Dhoni, If at all under pressure you have change ur keeping gloves request u to have a temprary body Tatoo done on ur Neck with Balidan badge....",NOT
1529,hasoc_en_1530,@realDonaldTrump I hope you do not have a Happy Birthday Mr. President. You can go and kiss my skinny 16 year old ass because never will you ever be my goddamn president and I don’t care what the hell you think!!! #FuckTrump https://t.co/EaxFfvOPGI,HOF
2250,hasoc_en_2251,"The president's comments suggest that he believes winning an election is more important than the integrity of the election, Chuck Schumer said.  #TrumpIsATraitor #Trump #FlagDay #JohnMcCainDay https://t.co/TnahdtWKJG",NOT
5330,hasoc_en_5331,"@Winterishere974 Sheeeeit, my gal coming home? I'll cook up some Trumperrhoid possum stew fer ya.  #fucktrump #trump2020 https://t.co/btYiFdhi3Y",HOF
2279,hasoc_en_2280,Dear @ICC The symbol for Balidaan is pride of our Indian Para Troopers. There is nothing religious or political in wearing the glove.  Big commercial brands logo will do but not national pride ..? Its horrible   #DhoniKeepsTheGlove  @BCCI,NOT
1174,hasoc_en_1175,@realDonaldTrump Did I forget to wish you a VERY HAPPY  #JohnMcCainDay   #ImpeachTrumpNow   #TrumpIsATraitor,NOT
1845,hasoc_en_1846,Upto 85% Off On Raincoats    https://t.co/Z1uw6bbIMT    Wildcraft Solid Women Raincoat  @ Rs.495 (mrp-1295)    https://t.co/2TEM1LbtKy    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT
5795,hasoc_en_5796,@piersmorgan Dont watch it then. #dickhead,NOT
686,hasoc_en_687,@realDonaldTrump A REAL #Potus44 who worked for ALL Americans.    #FuckTrump https://t.co/Ebm89yplCx,NOT
553,hasoc_en_554,If things will happen like this then world cup should be named as umbrella cup 🤬🤬🤬   Ind vs Pak = Rain     #CWC #cricketlive #ICCCricketWorldCup2019 #ICCWorldCup #England #Umbrellacup #ICCWC2019 #ShameOnICC https://t.co/OnRliIA7DV #rainingcricket #CWC19 #INDvNZ #INDvsPAK,NOT
434,hasoc_en_435,"Why the #DoctorsFightBack is not just about violence unleashed on them ? Its time to address faltering justice systems, crippled health systems and broken dreams  https://t.co/S2akvvDDlY",NOT
5311,hasoc_en_5312,@BCCI shud pull itself out of @ICC as other teams r more interested in financial gain then being in icc  #ShameOnICC,NOT
5045,hasoc_en_5046,"@crampell Oohhhh, now that Trump is done with Pence, he’s thrown out with the garbage. #TrumpIsATraitor #TrumpIsATraitor #TrumpCriminalInvestigations",HOF
2849,hasoc_en_2850,"Toddlers can just walk out the door of detention camps and be free, but Republicans cant tear themselves away from Trump? ",HOF
3206,hasoc_en_3207,"Who gets the #dickhead 🦆😏( Can't find emoj)iof the week award? Me, of course..for agreeing to do @BigRomanceBar @dublinrecordclub show next Wed when I'm not even here. Sorry #graham Smith for messing you about. We'll sort out another date, if you haven't lost patience already.",NOT
5540,hasoc_en_5541,Congrats.  You win the most disgusting  video of the year award. #murderer https://t.co/Yot9aTsgiU,NOT
